-8.619974962688692344e-01,5.451771613928101390e-01
-8.294403605339150110e-01,1.495358245525680030e-01
-1.464938201913246751e-01,5.786057165956686177e-01
-1.072386027894387944e-01,5.991824074773768327e-01
-1.425057335881779297e+00,-1.118652317406097635e-01
1.339141307974374584e+00,-4.067687639460321747e-01
8.548702729455757337e-04,3.098585859405940113e-01
4.311237275993037854e-01,-2.931191155381720481e-01
1.189018381418705417e+00,-3.558556623352572279e-01
