-7.454626290958725476e-02,1.536155320789591716e-01,3.079170692929447672e-01,5.360327999945579958e-01,-1.155732583303979155e-01,1.120817830848523100e-01,-2.703823504431663305e-01,-2.244531874184412523e-01,-1.604976612859864427e-01,-2.652514110265077329e-01,6.067300877313271112e-02,2.033692898460242454e-02,2.080763444306541754e-01,1.041555902443747766e-01,-2.283026313975871635e-01
-1.479574899907488417e-01,4.429405575090390734e-02,1.066040930592860592e-01,2.119851566147234467e-01,5.281306435157235857e-01,5.451705362393704374e-02,-7.650311609116856870e-02,4.096357641520914639e-02,-1.237355260918125838e-01,-1.494727788950251657e-01,1.529688338076572729e-01,-1.134595885407104487e-01,-2.255566774456471135e-01,-2.327998923198114356e-01,1.281973552665337523e-01
4.555623934095427707e-03,2.948196961111447800e-01,3.094074521924389809e-01,-7.626046782135022239e-02,7.441354446177753101e-02,2.212264084621494431e-01,1.492323238153187015e-01,1.423583047794696466e-01,-1.322776296595767620e-01,-4.864093004086913336e-02,-2.719742440036043152e-01,-3.863453724647532006e-01,3.025053500204569756e-01,-1.678040072942298955e-01,2.292545600268965922e-01
-1.227134566215850042e-01,-2.490363253569357338e-01,3.683083229233412303e-02,-3.344523355008523491e-01,1.022391042395871114e-01,8.581473653557529502e-02,-1.350079938414499026e-01,-1.341586429002038228e-01,1.526642647127345598e-01,7.378417265909498202e-02,-2.210596661435106081e-01,-1.076967775276557321e-01,2.409078120017366653e-01,1.237093696407991494e-01,2.383152818957534891e-01
2.159586362033716345e-01,-2.686135166745314273e-01,2.988460498801826515e-01,2.684905462423096689e-01,1.456290985723408538e-01,1.201008304329355542e-01,3.839865935796303864e-01,-1.299028650276648211e-01,-3.458964417462575547e-01,2.939847112506526194e-01,4.164637697688229334e-01,-2.585407716997632499e-01,3.032626903791402762e-01,1.792132385819748819e-02,-4.574321487611524018e-01
-2.203692226958817169e-01,5.613386099729248541e-02,-4.181793822648047221e-01,9.619239238271480585e-02,7.942763548140624463e-02,-8.212016882914131843e-02,-3.713559940765732703e-01,-1.526622805991308951e-01,2.215943841200861686e-01,8.398065020104013290e-02,3.035409867214260426e-01,2.397936592032999803e-01,1.123088760505605438e-01,2.412890750512063642e-01,-5.151332991401295081e-01
-1.549902122279761818e-01,-4.034480142306266087e-02,1.204772776092895292e-01,8.310841657384739067e-02,-2.816412783378834939e-01,-3.963186059222343904e-01,-1.879073624575445245e-01,5.923456017729794576e-02,-1.714983721045368337e-01,-3.002364531312752272e-01,-1.212262047545132615e-01,6.682930697149118415e-02,1.566528870332586920e-01,-3.697562381119761654e-01,9.372499840411195604e-02
7.801347722011653385e-02,2.630189186859272985e-02,-9.943242388018719291e-02,-1.130323077606793375e-01,-4.486764897509591954e-01,-2.963180657676918739e-01,-3.803828965741314072e-02,-3.414657506144651022e-01,2.189142955703661242e-01,-3.600557028029819501e-02,-3.502721960355725805e-01,5.040507848337086871e-01,1.337463484549452075e-01,2.705204051025379974e-01,2.454197681006859387e-03
-3.995743627372302376e-01,1.340677311409061989e-01,-5.318333205793378954e-02,2.207347140679587205e-01,2.442291870587745550e-02,-4.467543451055275283e-02,-2.267016727425698840e-03,1.163595007109082397e-01,-1.242051865362813479e-01,-2.491365860003080801e-01,3.448776731961889636e-02,2.019636354699779202e-01,7.134675021596165179e-02,-5.118036123476644716e-01,-9.677432215603272783e-03
4.361014819497446293e-01,-2.270959509755766381e-01,-2.275997928731526843e-01,1.570726464057843261e-02,-2.941977284136552961e-02,2.004532619122796344e-01,5.539740348525967750e-02,-3.486690831434827165e-01,-2.845605154062887387e-01,1.920728499083434668e-02,-2.207936307117510100e-01,-6.489920687023228996e-02,6.969598834775073137e-02,-2.181605286020559253e-01,3.357216946309165423e-02
2.018371909680118925e-01,2.424971765925915124e-01,2.019781181535136860e-01,2.064444112409358212e-01,-6.417883596482681918e-01,1.341766054536598085e-01,3.577737653766323578e-01,-4.726987488553748840e-01,5.080724969866453611e-01,-4.024678613786232539e-02,-1.422102763857494567e-01,4.065926245473892031e-01,2.956012555262608199e-01,1.849605513772267229e-01,8.720440720653126199e-02
-3.332978320833705765e-02,-1.842086412571740384e-02,-3.834984001984967361e-01,-4.322472627242681109e-01,-1.977484326543145488e-01,-2.744858185596514288e-01,9.264285909219040216e-02,-1.527658185107469702e-01,1.970512341419499228e-02,-3.757483061415894388e-01,-2.241499937556504785e-01,2.542073450865852680e-01,2.032748833717047121e-01,-5.554206953751577441e-02,-2.798468743205428377e-01
-2.196405203062807843e-01,-1.407478801288275516e-01,-1.993407684042896866e-01,3.345595304308865425e-01,4.645360487516912995e-01,-1.746883037756749302e-01,-7.156979917420111525e-02,-1.526142552081730663e-01,-2.264338616242101976e-01,3.084293538781159860e-01,1.059215515522446832e-01,1.847716676287168569e-01,-1.154676966242217662e-01,1.600287600278748057e-01,7.388819787879830070e-02
1.379872032120057768e-01,2.784928407145677081e-04,1.186146975681357935e-01,-4.447259795775213020e-02,-1.359843921541715739e-01,-1.696716466530762968e-01,-8.158256310953199142e-02,8.591672334771051356e-02,-1.886439393421726618e-01,2.174683560489429346e-01,-3.250998957253887212e-01,2.381122111774990890e-01,-2.355945045325957832e-01,2.120500958735755392e-01,2.170057334467675736e-01
-2.889432045514417902e-01,-5.858278472232694711e-02,9.805120223086233322e-02,-3.610651698575076396e-02,-2.121415442390292561e-01,5.347814553018326311e-01,9.133166192546966072e-03,5.959193674872052121e-02,1.104163069853618395e-01,5.401280695883322464e-02,1.239461347589020102e-01,-3.403234554898524333e-01,-3.258203677350484176e-03,-8.102413929612649335e-02,-2.604991007999469255e-01
8.595809749458704907e-02,-2.204437738558736870e-01,-1.006643042711242303e-02,-3.700458316378175960e-02,3.340798476905449954e-01,-7.963754001448226927e-02,-2.338880759420205180e-01,1.560842296991348521e-01,-1.477222882617277577e-01,4.903635138466291843e-02,-1.485735168147324647e-01,1.602245364039350459e-02,-7.145711554460599732e-03,6.277463027694550612e-02,1.949593266682465575e-01
